id_meteo,timestamp_completo,temperatura,temperatura_percepita,codice_meteo,descrizione,fascia_temperatura
54930,2022-04-08 17:00:00,17.70,13.60,3,Nuvoloso,Mite
54931,2022-04-08 18:00:00,16.50,11.30,3,Nuvoloso,Mite
54932,2022-04-08 19:00:00,16.20,10.10,3,Nuvoloso,Mite
54933,2022-04-08 20:00:00,16.50,11.10,3,Nuvoloso,Mite
54934,2022-04-08 21:00:00,16.20,10.00,3,Nuvoloso,Mite
54935,2022-04-08 22:00:00,15.40,8.60,3,Nuvoloso,Mite
54936,2022-04-08 23:00:00,15.10,8.40,2,Nuvoloso,Mite
54937,2022-04-09 00:00:00,14.90,8.00,3,Nuvoloso,Mite
54938,2022-04-09 01:00:00,14.10,8.00,3,Nuvoloso,Mite
54939,2022-04-09 02:00:00,14.10,8.40,3,Nuvoloso,Mite
54940,2022-04-09 03:00:00,14.70,9.60,3,Nuvoloso,Mite
54941,2022-04-09 04:00:00,14.90,10.20,3,Nuvoloso,Mite
54942,2022-04-09 05:00:00,14.60,9.00,3,Nuvoloso,Mite
54943,2022-04-09 06:00:00,14.50,8.40,2,Nuvoloso,Mite
54944,2022-04-09 07:00:00,14.20,8.60,3,Nuvoloso,Mite
54945,2022-04-09 08:00:00,14.90,10.40,1,Nuvoloso,Mite
54946,2022-04-09 09:00:00,16.90,12.80,1,Nuvoloso,Mite
54947,2022-04-09 10:00:00,18.60,15.10,1,Nuvoloso,Mite
54948,2022-04-09 11:00:00,19.90,16.70,1,Nuvoloso,Mite
54949,2022-04-09 12:00:00,20.20,17.50,1,Nuvoloso,Mite
54950,2022-04-09 13:00:00,18.60,14.70,3,Nuvoloso,Mite
54951,2022-04-09 14:00:00,20.00,16.50,0,Cielo Sereno,Mite
54952,2022-04-09 15:00:00,19.00,16.90,3,Nuvoloso,Mite
54953,2022-04-09 16:00:00,13.90,12.10,63,Pioggia,Mite
54954,2022-04-09 17:00:00,9.60,4.80,53,Pioggia,Freddo
54955,2022-04-09 18:00:00,8.90,4.40,53,Pioggia,Freddo
54956,2022-04-09 19:00:00,6.90,2.20,53,Pioggia,Freddo
54957,2022-04-09 20:00:00,5.80,0.90,55,Pioggia,Freddo
54958,2022-04-09 21:00:00,5.90,1.50,53,Pioggia,Freddo
54959,2022-04-09 22:00:00,6.10,3.10,51,Pioggia,Freddo
54960,2022-04-09 23:00:00,5.30,3.00,3,Nuvoloso,Freddo
54961,2022-04-10 00:00:00,5.80,3.20,3,Nuvoloso,Freddo
54962,2022-04-10 01:00:00,5.60,3.00,0,Cielo Sereno,Freddo
54963,2022-04-10 02:00:00,4.60,1.30,0,Cielo Sereno,Freddo
54964,2022-04-10 03:00:00,3.90,1.00,0,Cielo Sereno,Freddo
54965,2022-04-10 04:00:00,3.50,0.60,0,Cielo Sereno,Freddo
54966,2022-04-10 05:00:00,3.40,0.40,0,Cielo Sereno,Freddo
54967,2022-04-10 06:00:00,3.20,0.20,0,Cielo Sereno,Freddo
54968,2022-04-10 07:00:00,5.20,2.00,0,Cielo Sereno,Freddo
54969,2022-04-10 08:00:00,7.50,4.50,0,Cielo Sereno,Freddo
54970,2022-04-10 09:00:00,9.40,6.00,0,Cielo Sereno,Freddo
54971,2022-04-10 10:00:00,11.00,7.60,0,Cielo Sereno,Mite
54972,2022-04-10 11:00:00,12.30,9.90,0,Cielo Sereno,Mite
54973,2022-04-10 12:00:00,13.40,11.70,0,Cielo Sereno,Mite
54974,2022-04-10 13:00:00,14.10,12.20,0,Cielo Sereno,Mite
54975,2022-04-10 14:00:00,14.60,12.70,0,Cielo Sereno,Mite
54976,2022-04-10 15:00:00,14.80,12.30,0,Cielo Sereno,Mite
54977,2022-04-10 16:00:00,14.80,11.20,0,Cielo Sereno,Mite
54978,2022-04-10 17:00:00,14.40,10.90,0,Cielo Sereno,Mite
54979,2022-04-10 18:00:00,12.40,10.00,0,Cielo Sereno,Mite
54980,2022-04-10 19:00:00,10.10,6.20,0,Cielo Sereno,Mite
54981,2022-04-10 20:00:00,9.20,4.90,1,Nuvoloso,Freddo
54982,2022-04-10 21:00:00,8.20,4.10,0,Cielo Sereno,Freddo
54983,2022-04-10 22:00:00,6.70,2.90,0,Cielo Sereno,Freddo
54984,2022-04-10 23:00:00,6.30,2.50,0,Cielo Sereno,Freddo
54985,2022-04-11 00:00:00,6.80,2.80,0,Cielo Sereno,Freddo
54986,2022-04-11 01:00:00,6.10,2.10,0,Cielo Sereno,Freddo
54987,2022-04-11 02:00:00,6.70,2.50,0,Cielo Sereno,Freddo
54988,2022-04-11 03:00:00,6.70,2.50,2,Nuvoloso,Freddo
54989,2022-04-11 04:00:00,6.20,2.30,3,Nuvoloso,Freddo
54990,2022-04-11 05:00:00,6.10,2.30,1,Nuvoloso,Freddo
54991,2022-04-11 06:00:00,5.80,2.10,1,Nuvoloso,Freddo
54992,2022-04-11 07:00:00,7.40,4.20,0,Cielo Sereno,Freddo
54993,2022-04-11 08:00:00,10.60,8.60,0,Cielo Sereno,Mite
54994,2022-04-11 09:00:00,13.10,10.70,0,Cielo Sereno,Mite
54995,2022-04-11 10:00:00,14.50,12.40,0,Cielo Sereno,Mite
54996,2022-04-11 11:00:00,15.60,14.00,0,Cielo Sereno,Mite
54997,2022-04-11 12:00:00,16.60,15.20,0,Cielo Sereno,Mite
54998,2022-04-11 13:00:00,17.00,15.30,0,Cielo Sereno,Mite
54999,2022-04-11 14:00:00,17.60,15.90,1,Nuvoloso,Mite
55000,2022-04-11 15:00:00,18.00,15.90,3,Nuvoloso,Mite
55001,2022-04-11 16:00:00,18.00,14.90,3,Nuvoloso,Mite
55002,2022-04-11 17:00:00,17.50,14.80,3,Nuvoloso,Mite
55003,2022-04-11 18:00:00,15.20,13.40,3,Nuvoloso,Mite
55004,2022-04-11 19:00:00,12.10,9.80,3,Nuvoloso,Mite
55005,2022-04-11 20:00:00,11.30,8.00,2,Nuvoloso,Mite
55006,2022-04-11 21:00:00,11.60,7.10,1,Nuvoloso,Mite
55007,2022-04-11 22:00:00,11.10,6.40,2,Nuvoloso,Mite
55008,2022-04-11 23:00:00,10.50,5.90,3,Nuvoloso,Mite
55009,2022-04-12 00:00:00,10.40,5.80,3,Nuvoloso,Mite
55010,2022-04-12 01:00:00,9.90,5.50,2,Nuvoloso,Freddo
55011,2022-04-12 02:00:00,9.10,4.90,1,Nuvoloso,Freddo
55012,2022-04-12 03:00:00,7.90,4.00,0,Cielo Sereno,Freddo
55013,2022-04-12 04:00:00,6.90,3.30,1,Nuvoloso,Freddo
55014,2022-04-12 05:00:00,5.90,2.50,0,Cielo Sereno,Freddo
55015,2022-04-12 06:00:00,5.80,2.20,1,Nuvoloso,Freddo
55016,2022-04-12 07:00:00,7.90,4.70,1,Nuvoloso,Freddo
55017,2022-04-12 08:00:00,11.40,9.20,2,Nuvoloso,Mite
55018,2022-04-12 09:00:00,13.40,10.80,3,Nuvoloso,Mite
55019,2022-04-12 10:00:00,15.00,12.70,3,Nuvoloso,Mite
55020,2022-04-12 11:00:00,16.30,14.70,3,Nuvoloso,Mite
55021,2022-04-12 12:00:00,17.20,15.70,3,Nuvoloso,Mite
55022,2022-04-12 13:00:00,17.00,15.90,2,Nuvoloso,Mite
55023,2022-04-12 14:00:00,17.60,16.00,1,Nuvoloso,Mite
55024,2022-04-12 15:00:00,17.90,15.50,2,Nuvoloso,Mite
55025,2022-04-12 16:00:00,17.60,14.30,3,Nuvoloso,Mite
55026,2022-04-12 17:00:00,16.90,13.70,3,Nuvoloso,Mite
55027,2022-04-12 18:00:00,15.30,12.70,3,Nuvoloso,Mite
55028,2022-04-12 19:00:00,13.00,10.30,3,Nuvoloso,Mite
55029,2022-04-12 20:00:00,11.70,9.20,3,Nuvoloso,Mite
55030,2022-04-12 21:00:00,10.60,8.50,3,Nuvoloso,Mite
55031,2022-04-12 22:00:00,9.40,7.60,3,Nuvoloso,Freddo
55032,2022-04-12 23:00:00,8.20,6.50,3,Nuvoloso,Freddo
55033,2022-04-13 00:00:00,7.40,5.80,3,Nuvoloso,Freddo
55034,2022-04-13 01:00:00,8.30,7.10,3,Nuvoloso,Freddo
55035,2022-04-13 02:00:00,8.40,7.20,3,Nuvoloso,Freddo
55036,2022-04-13 03:00:00,7.60,6.20,3,Nuvoloso,Freddo
55037,2022-04-13 04:00:00,6.60,4.90,3,Nuvoloso,Freddo
55038,2022-04-13 05:00:00,6.40,4.50,3,Nuvoloso,Freddo
55039,2022-04-13 06:00:00,5.80,4.00,3,Nuvoloso,Freddo
55040,2022-04-13 07:00:00,8.50,6.80,3,Nuvoloso,Freddo
55041,2022-04-13 08:00:00,11.30,10.00,3,Nuvoloso,Mite
55042,2022-04-13 09:00:00,12.90,11.70,3,Nuvoloso,Mite
55043,2022-04-13 10:00:00,14.50,13.30,3,Nuvoloso,Mite
55044,2022-04-13 11:00:00,16.00,15.50,3,Nuvoloso,Mite
55045,2022-04-13 12:00:00,17.50,17.20,3,Nuvoloso,Mite
55046,2022-04-13 13:00:00,18.00,17.30,3,Nuvoloso,Mite
55047,2022-04-13 14:00:00,18.50,16.80,3,Nuvoloso,Mite
55048,2022-04-13 15:00:00,18.20,15.70,3,Nuvoloso,Mite
55049,2022-04-13 16:00:00,17.60,14.50,3,Nuvoloso,Mite
55050,2022-04-13 17:00:00,16.50,13.50,3,Nuvoloso,Mite
55051,2022-04-13 18:00:00,15.10,13.10,3,Nuvoloso,Mite
55052,2022-04-13 19:00:00,13.00,11.50,3,Nuvoloso,Mite
55053,2022-04-13 20:00:00,11.80,10.60,3,Nuvoloso,Mite
55054,2022-04-13 21:00:00,10.80,9.60,3,Nuvoloso,Mite
55055,2022-04-13 22:00:00,10.10,8.90,3,Nuvoloso,Mite
55056,2022-04-13 23:00:00,11.60,10.50,1,Nuvoloso,Mite
55057,2022-04-14 00:00:00,9.40,8.10,0,Cielo Sereno,Freddo
55058,2022-04-14 01:00:00,7.40,5.40,0,Cielo Sereno,Freddo
55059,2022-04-14 02:00:00,7.90,6.00,1,Nuvoloso,Freddo
55060,2022-04-14 03:00:00,7.10,4.80,0,Cielo Sereno,Freddo
55061,2022-04-14 04:00:00,6.10,3.50,0,Cielo Sereno,Freddo
55062,2022-04-14 05:00:00,5.80,3.30,0,Cielo Sereno,Freddo
55063,2022-04-14 06:00:00,6.30,3.80,0,Cielo Sereno,Freddo
55064,2022-04-14 07:00:00,9.10,6.90,0,Cielo Sereno,Freddo
55065,2022-04-14 08:00:00,13.40,11.70,0,Cielo Sereno,Mite
55066,2022-04-14 09:00:00,15.60,13.80,1,Nuvoloso,Mite
55067,2022-04-14 10:00:00,17.10,15.70,0,Cielo Sereno,Mite
55068,2022-04-14 11:00:00,18.40,17.40,0,Cielo Sereno,Mite
55069,2022-04-14 12:00:00,19.40,18.60,0,Cielo Sereno,Mite
55070,2022-04-14 13:00:00,20.00,19.10,1,Nuvoloso,Mite
55071,2022-04-14 14:00:00,20.40,18.90,0,Cielo Sereno,Mite
55072,2022-04-14 15:00:00,20.50,18.60,0,Cielo Sereno,Mite
55073,2022-04-14 16:00:00,20.20,17.60,0,Cielo Sereno,Mite
55074,2022-04-14 17:00:00,19.30,16.80,0,Cielo Sereno,Mite
55075,2022-04-14 18:00:00,17.20,15.30,0,Cielo Sereno,Mite
55076,2022-04-14 19:00:00,14.00,11.70,0,Cielo Sereno,Mite
55077,2022-04-14 20:00:00,11.80,9.50,0,Cielo Sereno,Mite
55078,2022-04-14 21:00:00,11.10,8.90,0,Cielo Sereno,Mite
55079,2022-04-14 22:00:00,10.20,8.20,3,Nuvoloso,Mite
55080,2022-04-14 23:00:00,9.20,7.30,3,Nuvoloso,Freddo
55081,2022-04-15 00:00:00,8.60,6.70,3,Nuvoloso,Freddo
55082,2022-04-15 01:00:00,8.40,6.00,3,Nuvoloso,Freddo
55083,2022-04-15 02:00:00,8.30,6.10,3,Nuvoloso,Freddo
55084,2022-04-15 03:00:00,7.40,5.50,3,Nuvoloso,Freddo
55085,2022-04-15 04:00:00,8.20,6.00,3,Nuvoloso,Freddo
55086,2022-04-15 05:00:00,7.70,5.30,1,Nuvoloso,Freddo
55087,2022-04-15 06:00:00,7.80,5.50,0,Cielo Sereno,Freddo
55088,2022-04-15 07:00:00,10.20,8.00,0,Cielo Sereno,Mite
55089,2022-04-15 08:00:00,14.30,12.80,0,Cielo Sereno,Mite
55090,2022-04-15 09:00:00,16.10,14.60,0,Cielo Sereno,Mite
55091,2022-04-15 10:00:00,18.00,16.70,0,Cielo Sereno,Mite
55092,2022-04-15 11:00:00,19.10,18.20,0,Cielo Sereno,Mite
55093,2022-04-15 12:00:00,20.00,19.70,0,Cielo Sereno,Mite
55094,2022-04-15 13:00:00,20.50,19.90,0,Cielo Sereno,Mite
55095,2022-04-15 14:00:00,21.10,20.40,0,Cielo Sereno,Mite
55096,2022-04-15 15:00:00,21.30,20.10,0,Cielo Sereno,Mite
55097,2022-04-15 16:00:00,21.00,18.90,0,Cielo Sereno,Mite
55098,2022-04-15 17:00:00,20.10,18.00,0,Cielo Sereno,Mite
55099,2022-04-15 18:00:00,18.30,16.70,2,Nuvoloso,Mite
55100,2022-04-15 19:00:00,14.80,13.10,1,Nuvoloso,Mite
55101,2022-04-15 20:00:00,13.00,11.40,0,Cielo Sereno,Mite
55102,2022-04-15 21:00:00,11.70,10.10,0,Cielo Sereno,Mite
55103,2022-04-15 22:00:00,10.90,9.40,0,Cielo Sereno,Mite
55104,2022-04-15 23:00:00,10.60,9.20,0,Cielo Sereno,Mite
55105,2022-04-16 00:00:00,10.80,8.90,0,Cielo Sereno,Mite
55106,2022-04-16 01:00:00,11.20,9.50,0,Cielo Sereno,Mite
55107,2022-04-16 02:00:00,10.70,8.30,1,Nuvoloso,Mite
55108,2022-04-16 03:00:00,9.50,7.20,3,Nuvoloso,Freddo
55109,2022-04-16 04:00:00,9.40,7.00,1,Nuvoloso,Freddo
55110,2022-04-16 05:00:00,9.40,7.00,2,Nuvoloso,Freddo
55111,2022-04-16 06:00:00,10.00,7.80,2,Nuvoloso,Mite
55112,2022-04-16 07:00:00,13.20,11.30,1,Nuvoloso,Mite
55113,2022-04-16 08:00:00,15.80,14.00,1,Nuvoloso,Mite
55114,2022-04-16 09:00:00,17.00,15.00,1,Nuvoloso,Mite
55115,2022-04-16 10:00:00,18.10,16.30,2,Nuvoloso,Mite
55116,2022-04-16 11:00:00,18.70,17.20,0,Cielo Sereno,Mite
55117,2022-04-16 12:00:00,19.10,17.50,1,Nuvoloso,Mite
55118,2022-04-16 13:00:00,20.00,18.00,2,Nuvoloso,Mite
55119,2022-04-16 14:00:00,20.00,17.40,2,Nuvoloso,Mite
55120,2022-04-16 15:00:00,19.60,16.50,3,Nuvoloso,Mite
55121,2022-04-16 16:00:00,18.80,14.70,51,Pioggia,Mite
55122,2022-04-16 17:00:00,17.40,13.00,3,Nuvoloso,Mite
55123,2022-04-16 18:00:00,16.20,12.80,1,Nuvoloso,Mite
55124,2022-04-16 19:00:00,14.10,11.50,1,Nuvoloso,Mite
55125,2022-04-16 20:00:00,12.40,10.20,1,Nuvoloso,Mite
55126,2022-04-16 21:00:00,11.60,9.50,2,Nuvoloso,Mite
55127,2022-04-16 22:00:00,11.90,9.00,1,Nuvoloso,Mite
55128,2022-04-16 23:00:00,11.30,8.70,1,Nuvoloso,Mite
55129,2022-04-17 00:00:00,10.10,7.50,1,Nuvoloso,Mite
55130,2022-04-17 01:00:00,11.40,7.30,0,Cielo Sereno,Mite
55131,2022-04-17 02:00:00,10.40,6.10,0,Cielo Sereno,Mite
55132,2022-04-17 03:00:00,9.10,5.20,0,Cielo Sereno,Freddo
55133,2022-04-17 04:00:00,8.30,4.30,0,Cielo Sereno,Freddo
55134,2022-04-17 05:00:00,7.80,3.50,0,Cielo Sereno,Freddo
55135,2022-04-17 06:00:00,7.70,3.30,0,Cielo Sereno,Freddo
55136,2022-04-17 07:00:00,8.90,4.60,0,Cielo Sereno,Freddo
55137,2022-04-17 08:00:00,10.10,4.60,0,Cielo Sereno,Mite
55138,2022-04-17 09:00:00,11.10,5.30,0,Cielo Sereno,Mite
55139,2022-04-17 10:00:00,11.90,6.70,0,Cielo Sereno,Mite
55140,2022-04-17 11:00:00,12.80,8.50,0,Cielo Sereno,Mite
55141,2022-04-17 12:00:00,13.60,9.80,0,Cielo Sereno,Mite
55142,2022-04-17 13:00:00,14.30,10.40,0,Cielo Sereno,Mite
55143,2022-04-17 14:00:00,14.20,10.10,0,Cielo Sereno,Mite
55144,2022-04-17 15:00:00,13.90,9.80,0,Cielo Sereno,Mite
55145,2022-04-17 16:00:00,13.70,8.90,0,Cielo Sereno,Mite
55146,2022-04-17 17:00:00,13.40,8.70,0,Cielo Sereno,Mite
55147,2022-04-17 18:00:00,12.50,8.40,1,Nuvoloso,Mite
55148,2022-04-17 19:00:00,11.20,8.00,3,Nuvoloso,Mite
55149,2022-04-17 20:00:00,10.60,7.50,3,Nuvoloso,Mite
55150,2022-04-17 21:00:00,7.30,4.30,2,Nuvoloso,Freddo
55151,2022-04-17 22:00:00,6.70,3.60,0,Cielo Sereno,Freddo
55152,2022-04-17 23:00:00,7.10,4.10,0,Cielo Sereno,Freddo
55153,2022-04-18 00:00:00,8.10,5.00,0,Cielo Sereno,Freddo
55154,2022-04-18 01:00:00,9.80,6.80,0,Cielo Sereno,Freddo
55155,2022-04-18 02:00:00,9.60,6.60,0,Cielo Sereno,Freddo
55156,2022-04-18 03:00:00,7.80,5.10,0,Cielo Sereno,Freddo
55157,2022-04-18 04:00:00,4.20,1.20,0,Cielo Sereno,Freddo
55158,2022-04-18 05:00:00,4.70,1.80,0,Cielo Sereno,Freddo
55159,2022-04-18 06:00:00,3.30,0.40,0,Cielo Sereno,Freddo
55160,2022-04-18 07:00:00,6.80,3.70,0,Cielo Sereno,Freddo
55161,2022-04-18 08:00:00,9.60,6.60,0,Cielo Sereno,Freddo
55162,2022-04-18 09:00:00,11.40,8.50,0,Cielo Sereno,Mite
55163,2022-04-18 10:00:00,12.90,10.00,0,Cielo Sereno,Mite
55164,2022-04-18 11:00:00,14.10,11.70,0,Cielo Sereno,Mite
55165,2022-04-18 12:00:00,15.10,13.30,0,Cielo Sereno,Mite
55166,2022-04-18 13:00:00,15.90,13.90,0,Cielo Sereno,Mite
55167,2022-04-18 14:00:00,16.20,13.70,3,Nuvoloso,Mite
55168,2022-04-18 15:00:00,16.20,13.10,3,Nuvoloso,Mite
55169,2022-04-18 16:00:00,15.90,11.80,3,Nuvoloso,Mite
55170,2022-04-18 17:00:00,15.20,10.70,3,Nuvoloso,Mite
55171,2022-04-18 18:00:00,14.10,9.70,3,Nuvoloso,Mite
55172,2022-04-18 19:00:00,11.90,7.50,3,Nuvoloso,Mite
55173,2022-04-18 20:00:00,10.80,6.50,0,Cielo Sereno,Mite
55174,2022-04-18 21:00:00,9.90,6.20,0,Cielo Sereno,Freddo
55175,2022-04-18 22:00:00,9.20,5.30,0,Cielo Sereno,Freddo
55176,2022-04-18 23:00:00,8.90,4.80,0,Cielo Sereno,Freddo
55177,2022-04-19 00:00:00,8.40,4.30,0,Cielo Sereno,Freddo
55178,2022-04-19 01:00:00,7.30,3.60,0,Cielo Sereno,Freddo
55179,2022-04-19 02:00:00,5.70,1.90,1,Nuvoloso,Freddo
55180,2022-04-19 03:00:00,6.80,3.70,1,Nuvoloso,Freddo
55181,2022-04-19 04:00:00,7.20,4.10,0,Cielo Sereno,Freddo
55182,2022-04-19 05:00:00,6.60,3.60,0,Cielo Sereno,Freddo
55183,2022-04-19 06:00:00,6.80,3.90,0,Cielo Sereno,Freddo
55184,2022-04-19 07:00:00,9.30,6.50,1,Nuvoloso,Freddo
55185,2022-04-19 08:00:00,11.90,9.20,2,Nuvoloso,Mite
55186,2022-04-19 09:00:00,13.50,10.50,3,Nuvoloso,Mite
55187,2022-04-19 10:00:00,14.90,11.90,2,Nuvoloso,Mite
55188,2022-04-19 11:00:00,16.50,14.10,0,Cielo Sereno,Mite
55189,2022-04-19 12:00:00,17.80,15.70,0,Cielo Sereno,Mite
55190,2022-04-19 13:00:00,18.00,16.60,0,Cielo Sereno,Mite
55191,2022-04-19 14:00:00,18.60,17.20,0,Cielo Sereno,Mite
55192,2022-04-19 15:00:00,18.60,16.60,0,Cielo Sereno,Mite
55193,2022-04-19 16:00:00,18.50,15.40,0,Cielo Sereno,Mite
55194,2022-04-19 17:00:00,18.10,15.00,3,Nuvoloso,Mite
55195,2022-04-19 18:00:00,17.20,15.20,3,Nuvoloso,Mite
55196,2022-04-19 19:00:00,15.80,13.90,3,Nuvoloso,Mite
55197,2022-04-19 20:00:00,13.50,11.00,3,Nuvoloso,Mite
55198,2022-04-19 21:00:00,13.40,9.50,3,Nuvoloso,Mite
55199,2022-04-19 22:00:00,12.90,9.10,2,Nuvoloso,Mite
55200,2022-04-19 23:00:00,12.10,8.70,2,Nuvoloso,Mite
55201,2022-04-20 00:00:00,10.80,8.20,3,Nuvoloso,Mite
55202,2022-04-20 01:00:00,10.60,8.50,3,Nuvoloso,Mite
55203,2022-04-20 02:00:00,10.00,8.40,3,Nuvoloso,Mite
55204,2022-04-20 03:00:00,7.60,5.50,1,Nuvoloso,Freddo
55205,2022-04-20 04:00:00,8.20,7.00,1,Nuvoloso,Freddo
55206,2022-04-20 05:00:00,7.80,6.20,3,Nuvoloso,Freddo
55207,2022-04-20 06:00:00,8.80,7.70,3,Nuvoloso,Freddo
55208,2022-04-20 07:00:00,10.10,8.40,51,Pioggia,Mite
55209,2022-04-20 08:00:00,10.80,8.40,51,Pioggia,Mite
55210,2022-04-20 09:00:00,11.10,8.70,51,Pioggia,Mite
55211,2022-04-20 10:00:00,12.60,10.00,3,Nuvoloso,Mite
55212,2022-04-20 11:00:00,14.60,11.90,51,Pioggia,Mite
55213,2022-04-20 12:00:00,14.40,11.50,3,Nuvoloso,Mite
55214,2022-04-20 13:00:00,15.50,12.50,51,Pioggia,Mite
55215,2022-04-20 14:00:00,15.40,12.20,3,Nuvoloso,Mite
55216,2022-04-20 15:00:00,14.60,11.30,3,Nuvoloso,Mite
55217,2022-04-20 16:00:00,14.50,11.00,3,Nuvoloso,Mite
55218,2022-04-20 17:00:00,14.50,11.30,3,Nuvoloso,Mite
55219,2022-04-20 18:00:00,13.40,10.20,3,Nuvoloso,Mite
55220,2022-04-20 19:00:00,11.90,9.20,3,Nuvoloso,Mite
55221,2022-04-20 20:00:00,11.10,8.30,3,Nuvoloso,Mite
55222,2022-04-20 21:00:00,10.10,7.90,3,Nuvoloso,Mite
55223,2022-04-20 22:00:00,9.20,7.50,3,Nuvoloso,Freddo
55224,2022-04-20 23:00:00,8.40,6.90,3,Nuvoloso,Freddo
55225,2022-04-21 00:00:00,7.90,6.50,3,Nuvoloso,Freddo
55226,2022-04-21 01:00:00,8.10,6.30,3,Nuvoloso,Freddo
55227,2022-04-21 02:00:00,8.30,6.70,3,Nuvoloso,Freddo
55228,2022-04-21 03:00:00,9.00,7.30,51,Pioggia,Freddo
55229,2022-04-21 04:00:00,8.90,7.20,53,Pioggia,Freddo
55230,2022-04-21 05:00:00,8.90,7.50,53,Pioggia,Freddo
55231,2022-04-21 06:00:00,9.00,7.60,51,Pioggia,Freddo
55232,2022-04-21 07:00:00,9.60,8.00,51,Pioggia,Freddo
55233,2022-04-21 08:00:00,10.60,8.30,51,Pioggia,Mite
55234,2022-04-21 09:00:00,11.10,8.60,51,Pioggia,Mite
55235,2022-04-21 10:00:00,11.10,8.90,51,Pioggia,Mite
55236,2022-04-21 11:00:00,11.80,9.10,51,Pioggia,Mite
55237,2022-04-21 12:00:00,11.90,9.40,51,Pioggia,Mite
55238,2022-04-21 13:00:00,11.10,8.50,51,Pioggia,Mite
55239,2022-04-21 14:00:00,11.40,8.50,51,Pioggia,Mite
55240,2022-04-21 15:00:00,11.20,8.40,51,Pioggia,Mite
55241,2022-04-21 16:00:00,11.10,8.10,51,Pioggia,Mite
55242,2022-04-21 17:00:00,10.50,7.90,53,Pioggia,Mite
55243,2022-04-21 18:00:00,10.20,7.80,53,Pioggia,Mite
55244,2022-04-21 19:00:00,10.10,8.10,55,Pioggia,Mite
55245,2022-04-21 20:00:00,9.90,8.10,61,Pioggia,Freddo
55246,2022-04-21 21:00:00,9.80,8.10,61,Pioggia,Freddo
55247,2022-04-21 22:00:00,9.60,7.70,61,Pioggia,Freddo
55248,2022-04-21 23:00:00,9.40,7.70,61,Pioggia,Freddo
55249,2022-04-22 00:00:00,9.60,7.70,63,Pioggia,Freddo
55250,2022-04-22 01:00:00,9.60,7.20,63,Pioggia,Freddo
55251,2022-04-22 02:00:00,9.70,6.70,61,Pioggia,Freddo
55252,2022-04-22 03:00:00,9.60,7.00,53,Pioggia,Freddo
55253,2022-04-22 04:00:00,9.60,7.40,55,Pioggia,Freddo
55254,2022-04-22 05:00:00,9.60,7.50,61,Pioggia,Freddo
55255,2022-04-22 06:00:00,9.80,8.00,61,Pioggia,Freddo
55256,2022-04-22 07:00:00,10.10,8.40,63,Pioggia,Mite
55257,2022-04-22 08:00:00,10.10,8.20,63,Pioggia,Mite
55258,2022-04-22 09:00:00,10.30,8.00,63,Pioggia,Mite
55259,2022-04-22 10:00:00,10.60,7.70,63,Pioggia,Mite
55260,2022-04-22 11:00:00,10.60,7.90,63,Pioggia,Mite
55261,2022-04-22 12:00:00,10.80,8.40,63,Pioggia,Mite
55262,2022-04-22 13:00:00,10.20,8.10,61,Pioggia,Mite
55263,2022-04-22 14:00:00,10.70,8.40,53,Pioggia,Mite
55264,2022-04-22 15:00:00,11.20,9.10,51,Pioggia,Mite
55265,2022-04-22 16:00:00,11.60,9.60,3,Nuvoloso,Mite
55266,2022-04-22 17:00:00,11.60,10.00,3,Nuvoloso,Mite
55267,2022-04-22 18:00:00,11.90,10.20,3,Nuvoloso,Mite
55268,2022-04-22 19:00:00,10.80,9.40,3,Nuvoloso,Mite
55269,2022-04-22 20:00:00,9.60,8.40,1,Nuvoloso,Freddo
55270,2022-04-22 21:00:00,9.40,8.00,0,Cielo Sereno,Freddo
55271,2022-04-22 22:00:00,9.10,7.30,1,Nuvoloso,Freddo
55272,2022-04-22 23:00:00,8.80,7.00,0,Cielo Sereno,Freddo
55273,2022-04-23 00:00:00,8.50,6.50,0,Cielo Sereno,Freddo
55274,2022-04-23 01:00:00,8.60,6.50,3,Nuvoloso,Freddo
55275,2022-04-23 02:00:00,8.80,6.80,3,Nuvoloso,Freddo
55276,2022-04-23 03:00:00,8.90,6.50,3,Nuvoloso,Freddo
55277,2022-04-23 04:00:00,9.40,7.60,3,Nuvoloso,Freddo
55278,2022-04-23 05:00:00,10.10,8.40,3,Nuvoloso,Mite
55279,2022-04-23 06:00:00,10.50,8.90,3,Nuvoloso,Mite
55280,2022-04-23 07:00:00,12.10,10.40,1,Nuvoloso,Mite
55281,2022-04-23 08:00:00,14.30,13.20,2,Nuvoloso,Mite
55282,2022-04-23 09:00:00,16.00,14.40,2,Nuvoloso,Mite
55283,2022-04-23 10:00:00,17.10,15.30,2,Nuvoloso,Mite
55284,2022-04-23 11:00:00,18.70,17.60,2,Nuvoloso,Mite
55285,2022-04-23 12:00:00,19.90,18.30,2,Nuvoloso,Mite
55286,2022-04-23 13:00:00,18.90,16.90,3,Nuvoloso,Mite
55287,2022-04-23 14:00:00,20.10,18.70,3,Nuvoloso,Mite
55288,2022-04-23 15:00:00,19.70,17.60,3,Nuvoloso,Mite
55289,2022-04-23 16:00:00,18.80,16.60,3,Nuvoloso,Mite
55290,2022-04-23 17:00:00,18.50,17.00,3,Nuvoloso,Mite
55291,2022-04-23 18:00:00,17.00,15.40,3,Nuvoloso,Mite
55292,2022-04-23 19:00:00,15.40,14.10,51,Pioggia,Mite
